volatility,portfolio_return,sharpe_ratio,w_Gold,w_Silver,w_Copper
0.17747807989669245,0.19690751504294624,0.8559226870798328,0.9461739446150493,-5.1184781678679776e-24,0.05382605538495069
0.17758976536042176,0.19719013791245216,0.856975837563496,0.9482451312227894,8.197590484071607e-24,0.05175486877721064
0.17770319493295644,0.19747276078195808,0.8580192429262893,0.9503163178305297,2.0793138778705255e-23,0.04968368216947029
0.17781836527661807,0.19775538365146397,0.8590529072395554,0.9523875044382699,2.4653188681727487e-24,0.04761249556173007
0.17793527301121326,0.19803800652096995,0.8600768354193925,0.9544586910460103,-1.2247193279881969e-23,0.045541308953989716
0.17805391471450152,0.19832062939047584,0.8610910332205616,0.9565298776537505,-5.578722695985027e-24,0.04347012234624951
0.17817428692266662,0.19860325225998177,0.8620955072302354,0.9586010642614907,2.0954909269806764e-24,0.0413989357385093
0.1782963861307914,0.1988858751294877,0.8630902648615822,0.9606722508692309,-6.746117033673268e-24,0.03932774913076909
0.17842020879333584,0.19916849799899358,0.8640753143471935,0.9627434374769711,-1.3642150299451118e-23,0.037256562523028884
0.17854575132461886,0.19945112086849956,0.8650506647323564,0.9648146240847115,2.920357477486144e-23,0.03518537591528853
0.1786730100993026,0.19973374373800545,0.8660163258681757,0.9668858106924517,2.8933157418582585e-23,0.03311418930754832
0.17880198145288012,0.2000163666075113,0.8669723084045515,0.9689569973001916,9.428363561836905e-24,0.031043002699808434
0.17893266168216598,0.20029898947701724,0.8679186237830147,0.9710281839079319,2.002354017656031e-23,0.02897181609206806
0.17906504704578896,0.20058161234652316,0.8688552842294186,0.9730993705156721,3.133318241980458e-23,0.02690062948432787
0.17919913376468802,0.20086423521602909,0.8697823027465038,0.9751705571234124,-3.6520680294319515e-23,0.02482944287658766
0.17933491802260998,0.201146858085535,0.8706996931063281,0.9772417437311527,2.4030225156118755e-23,0.022758256268847303
0.17947239596661016,0.20142948095504093,0.87160746984257,0.9793129303388929,1.079121181609616e-24,0.020687069661107095
0.1796115637075546,0.20171210382454682,0.8725056482427105,0.981384116946633,1.6724000859949588e-23,0.018615883053367026
0.17975241732062452,0.20199472669405277,0.8733942443400979,0.9834553035543734,1.70271586631119e-23,0.016544696445626655
0.17989495284582258,0.20227734956355864,0.8742732749058939,0.9855264901621134,1.0644352610088594e-23,0.014473509837886627
0.18003916628848093,0.20255997243306462,0.875142757440915,0.9875976767698538,3.371129058935256e-23,0.012402323230146268
0.1801850536197706,0.2028425953025705,0.8760027101673621,0.989668863377594,3.273491678559617e-23,0.010331136622406062
0.1803326107772127,0.20312521817207638,0.8768531520204524,0.9917400499853339,2.6087541665515008e-23,0.008259950014666022
0.18048183366519066,0.20340784104158233,0.8776941026399506,0.9938112365930744,1.582527110886082e-23,0.006188763406925649
0.1806327181554637,0.20369046391108825,0.8785255823616043,0.9958824232008145,-2.9805699581797503e-24,0.004117576799185457
0.18078526008768134,0.20397308678059417,0.8793476122084942,0.9979536098085547,7.852550408251376e-24,0.002046390191445222
0.1809603128537303,0.2042557096501001,0.8800587661385513,0.9998069391798667,0.00019306082013325287,-3.741154278865295e-20
0.18290124925983,0.20453833251960601,0.8722648596728032,0.9836810208059984,0.016318979194001625,-3.924124505703227e-20
0.18492678659753867,0.20482095538911194,0.8642390771485948,0.9675551024321299,0.032444897567870085,-4.044920645307808e-20
0.18703417626085175,0.20510357825861783,0.8560124222180949,0.9514291840582616,0.048570815941738406,-3.9035270892737323e-20
0.18922068345098472,0.20538620112812375,0.8476145324233003,0.9353032656843931,0.06469673431560691,-3.993744466210571e-20
0.19148359791255992,0.2056688239976297,0.8390735590366251,0.9191773473105219,0.08082265268947805,-4.2648305405106425e-20
0.19382024342472204,0.2059514468671356,0.8304160805042411,0.9030514289366549,0.09694857106334513,-4.225213022192931e-20
0.19622798607919492,0.2062340697366415,0.821667046369062,0.8869255105627872,0.11307448943721281,-4.308984324301636e-20
0.1987042413940218,0.2065166926061474,0.8128497483144655,0.8707995921889174,0.12920040781108255,-4.091571274877465e-20
0.20124648032462394,0.2067993154756533,0.8039858148806391,0.8546736738150484,0.14532632618495156,-4.5060411786351767e-20
0.20385223424314852,0.20708193834515926,0.7950952264365817,0.8385477554411782,0.16145224455882173,-4.6406549349370135e-20
0.20651909896325882,0.20736456121466518,0.786196347116307,0.8224218370673096,0.17757816293269038,-4.631622152896806e-20
0.20924473789098666,0.2076471840841711,0.7773059706232988,0.8062959186934407,0.19370408130655922,-4.798181750124927e-20
0.21202688438341416,0.20792980695367697,0.7684393770511029,0.790170000319573,0.209829999680427,-4.596252368812037e-20
0.21486334339623034,0.20821242982318292,0.759610398141307,0.7740440819457035,0.22595591805429646,-4.970396258295156e-20
0.21775199249897503,0.20849505269268884,0.7508314886875646,0.757918163571835,0.24208183642816508,-5.0366970126275155e-20
0.22069078233342626,0.2087776755621948,0.7421138020832904,0.7417922451979646,0.2582077548020354,-5.1015283479222755e-20
0.2236777365863758,0.20906029843170065,0.7334672682917946,0.7256663268240976,0.27433367317590235,-5.1636385145058945e-20
0.22671095154329737,0.20934292130120655,0.7249006727838653,0.7095404084502284,0.2904595915497716,-4.791559899771613e-20
0.2297885952842941,0.2096255441707125,0.7164217352346753,0.6934144900763599,0.30658550992364014,-5.1324588228243824e-20
0.23290890657849378,0.20990816704021842,0.70803718699629,0.6772885717024908,0.3227114282975092,-5.0105962465181136e-20
