Date,GC=F,SI=F,HG=F
2021-05-12,-0.007270798097461572,-0.015522782315225945,-0.005455899067965582
2021-05-13,0.00065822360546342,-0.006890870911542196,-0.009938743351079252
2021-05-14,0.00770136548279548,0.011361043134549519,-0.00885860766012958
2021-05-17,0.01597700925187108,0.03262114985949031,0.01225307234489491
2021-05-18,0.00016065581069687392,0.0019089675154646615,0.0029607591243407698
2021-05-19,0.007201759353874979,-0.010866189921068149,-0.03131621300687143
2021-05-20,0.00026573834868414716,0.0015697693565809127,-0.0016355391276825378
2021-05-21,-0.0027139022410788334,-0.020856243666470372,-0.018947464727376417
2021-05-24,0.004200694538999877,0.014956910589745125,0.010069303102651882
2021-05-25,0.007137789140429843,0.005364490600721513,-0.004303036537704567
2021-05-26,0.001684515438402536,-0.006584386321414497,0.0024296326940673584
2021-05-27,-0.002949750706768753,0.0023667795327947543,0.029025375367174044
2021-05-28,0.0035806730456278716,0.0026469969683006636,0.0034227852531662456
2021-06-01,0.00021024040204428116,0.0032099375676900434,-0.004387551824500673
2021-06-02,0.002414433020726898,0.0036610124249189043,-0.013388296308474887
2021-06-03,-0.019213573983194728,-0.026095063003363804,-0.028332377874284862
2021-06-04,0.00989111901082882,0.01514333984476857,0.014652273684639288
2021-06-07,0.0036972523073180667,0.004366497361241076,-0.0005511286529771498
2021-06-08,-0.002428134028169905,-0.010266415828060888,0.006155296333228396
2021-06-09,0.0005283457753793965,0.00969488577590186,-0.005824561671397553
2021-06-10,0.0005280667735240403,0.0010713850773722744,-0.010303133803955268
2021-06-11,-0.008908706107218346,0.004132130317194963,0.01140472334101938
2021-06-14,-0.007163137661542878,-0.0038108976632676246,-0.0020940166441878005
2021-06-15,-0.005109598315890978,-0.0123872580838419,-0.043288974204270095
2021-06-16,0.0026925164354793135,0.004361959451991611,0.012024140439162556
2021-06-17,-0.04718346889536021,-0.07295753287057793,-0.048511249256526764
2021-06-18,-0.003331750148147224,0.004401393937332131,-0.005271442057981501
2021-06-21,0.007831701368745038,0.0021934169612619248,0.005988064755717649
2021-06-22,-0.00309153999585223,-0.006440059287719098,0.011161344012827815
2021-06-23,0.003372115731426366,0.010008561182113797,0.02253318671770442
2021-06-24,-0.0037663122158099844,-0.002339140777922082,-0.004512539660794791
2021-06-25,0.0005630313834598243,0.0013428169190023878,-0.002903500398113391
2021-06-28,0.0016871946194519283,0.005200764173310773,-0.004896805697030224
2021-06-29,-0.009485124546020829,-0.013284920681037449,-0.00035061145826300694
2021-06-30,0.004527967765016482,0.011261382006215024,0.004665815048149154
2021-07-01,0.0028759009759461445,-0.0034456446684467236,-0.012765905292922918
2021-07-02,0.0037656085928761485,0.01545049855671954,0.009385324889507184
2021-07-06,0.006096058971480818,-0.01242541188918573,-0.0056206630299764915
2021-07-07,0.0044506332158106765,-0.0016837107265944074,0.016537025296375227
2021-07-08,-0.001055246787513598,-0.005491941423108723,-0.013371488070429429
2021-07-09,0.005762440859237031,0.009352722202388999,0.018785304387606946
2021-07-12,-0.0024892835423589803,0.00022883236186716885,-0.00680078879935816
2021-07-13,0.0021577503670339305,-0.0038981661044655376,-0.0019681857282249364
2021-07-14,0.008201066475030334,0.005003754396354832,-0.008729591718294976
2021-07-15,0.0022449022507048935,0.004902984275995593,0.01300836736618339
2021-07-16,-0.007631333157156481,-0.022933953760427676,-0.00011544681092663539
2021-07-19,-0.003201619485910015,-0.025579493316046496,-0.028563388889063745
2021-07-20,0.0012156445618103438,-0.005947772024237352,0.014851806274035205
2021-07-21,-0.0044274796393197775,0.01039545699716028,0.0021037466339359693
2021-07-22,0.0011640986772757504,0.0050194323024439855,0.015179078440340365
2021-07-23,-0.00199643786451196,-0.005812220407055554,0.013364711728005902
2021-07-26,-0.001499999314886413,0.0030487091719987877,0.04058149206515783
2021-07-27,0.0004446939315025321,-0.026560341376807562,-0.009414458188131294
2021-07-28,0.0,0.00905279892685248,-0.01484789860388056
2021-07-29,0.017462614454720644,0.035878958005523535,0.009112161958738268
2021-07-30,-0.010209197822209233,-0.009202282121513009,-0.008777292901011693
2021-08-02,0.0030297211452917027,0.0011353364881268584,-0.010883711128238811
2021-08-03,-0.004409907432068376,0.0003521224667419291,-0.011117587657581399
2021-08-04,0.00022097134087597074,-0.004704817009092217,-0.012165873542960521
2021-08-05,-0.0029870718363273446,-0.006663617886701472,0.003573300745128146
2021-08-06,-0.02530216933717106,-0.03892484134147746,0.0
2021-08-09,-0.021014711060311712,-0.0444499403239592,-0.013553595701871708
2021-08-10,0.0031284564647309984,0.0052325410186479316,0.014933391699381848
2021-08-11,0.012416792738750166,0.0041407977233134975,0.0028684109943628113
2021-08-12,-0.0008001511567647293,-0.015844440819813222,-0.0018348393211124997
2021-08-13,0.014868869094078072,0.028291098884655995,0.007091448503645414
2021-08-16,0.006569223434738159,0.0005047967429867657,-0.01492737705102726
2021-08-17,-0.0010638733336789578,-0.005566345045175644,-0.028633784386797412
2021-08-18,-0.0019065919740294643,-0.010029835638118689,-0.020202619271785523
2021-08-19,-0.0007861331433283399,-0.008234792755808868,-0.01900856626589939
2021-08-20,0.0004493141932800512,-0.004964922188539648,0.023493114300061776
2021-08-23,0.012387832917253414,0.023271813333383472,0.023898832525376987
2021-08-24,0.0013300957751090471,0.010139097946013637,0.004829547756957162
2021-08-25,-0.00968343298654714,-0.004993589317632823,0.00234736071800499
2021-08-26,0.0022343882098449877,-0.009510411904959765,-0.004464830380560233
2021-08-27,0.013522720423364637,0.021594753782910807,0.01646761273866541
2021-08-30,-0.004192402233391229,-0.004164953313033364,0.010256470859227965
2021-08-31,0.003311261303656005,0.0,-0.00022931487279600338
2021-09-01,-0.0010473937325582944,0.009016034867278018,-0.022498947515922945
2021-09-02,-0.0024297457991779466,-0.012569883537074982,0.006313583580268056
2021-09-03,0.012199334385803619,0.03647829850728167,0.008241019236161445
2021-09-07,-0.019301359933995132,-0.017435650558170618,-0.011158980827595135
2021-09-08,-0.002899725043928858,-0.013320865147822178,-0.0106940976464112
2021-09-09,0.0037346122321662177,0.005026505278791214,0.012095813030311571
2021-09-10,-0.00434907227353077,-0.011586354668226174,0.03768406881650757
2021-09-13,0.0013401970011455836,-0.004284970564990357,-0.01918003193451112
2021-09-14,0.007062031376286556,0.003739842402388194,-0.010482219734218319
2021-09-15,-0.0068388283782960125,-0.0034872527955650936,0.019607402467313417
2021-09-16,-0.021314620752901005,-0.043308349654827376,-0.02879719785590884
2021-09-17,-0.002968010838533277,-0.02029064766419272,-0.007742880476100124
2021-09-20,0.007063155449170932,-0.005938204904561468,-0.03073485131819312
2021-09-21,0.008027603161512306,0.018330263176616197,0.002668207700174605
2021-09-22,0.0003940390072630704,0.01302775921505073,0.02971408323821386
2021-09-23,-0.01645707372556822,-0.009975661571749726,-0.005068699628163132
2021-09-24,0.0011437069101939464,-0.011281474577748921,0.013265431133486612
2021-09-27,0.00017147117355570008,0.011943713932584702,0.001398448442729701
2021-09-28,-0.008147357577374788,-0.010069474633837849,-0.011360445887335986
2021-09-29,-0.008272426561606493,-0.04425524140906797,-0.01065731292806011
2021-09-30,0.01944380650125953,0.025852418637790055,-0.02653947251399646
2021-10-01,0.0009679989072590911,0.021963125720112112,0.024990710086426587
2021-10-04,0.005222509201740211,0.004786385711748274,0.012559400382500427
2021-10-05,-0.0037438217890526193,-0.001592889606186165,-0.010534481818709952
2021-10-06,0.0005113629953223071,-0.0033711978128261526,-0.010766960141821892
2021-10-07,-0.001477930901064451,0.0055828692714563165,0.02236055645606652
2021-10-08,-0.0009105774646536376,0.002074591203567866,0.00749946452518983
2021-10-11,-0.000968454449423833,-0.001721197478417263,0.02113848449465271
2021-10-12,0.00210656414060376,-0.006603031787385128,-0.010455613767918948
2021-10-13,0.019933037412385866,0.028836395717073308,0.04328608012221442
2021-10-14,0.0016711234290114187,0.013174708726906324,0.024258091768928465
2021-10-15,-0.01655527628627928,-0.005471981143999637,0.021889815135657773
2021-10-18,-0.001358948308654003,-0.0036503051433159498,-0.0007396026716169423
2021-10-19,0.0027726159189181846,0.026283202245626122,-0.0034940996754851796
2021-10-20,0.008104059610460861,0.023279031695241207,0.008870135393080384
2021-10-21,-0.0016268056619152453,-0.01128188238340318,-0.03628974508804447
2021-10-22,0.00799626763164088,0.011486621828968266,-0.013278690294991742
2021-10-25,0.005830920310793144,0.005836617662410707,0.005618262331948899
2021-10-26,-0.0073916189533362806,-0.019976826583953847,-0.014383974458996975
2021-10-27,0.0028964946878651475,0.0042671730968140194,-0.022427198827258542
2021-10-28,0.0020558146825891866,-0.0029809402504977836,0.011445513487450607
2021-10-29,-0.0103778065309083,-0.007157489006767026,-0.014070309600734762
2021-11-01,0.006763378213492534,0.004957392476754506,0.006038126637894606
2021-11-02,-0.003571645375540873,-0.023716492376349277,-0.006381033013645391
2021-11-03,-0.014131911060620329,-0.011728087553219023,-0.011034561912988544
2021-11-04,0.01653303396466099,0.028857145603440444,0.0
2021-11-05,0.012966339059569584,0.010237730894087652,0.005302551440579939
2021-11-08,0.006037671259816749,0.015814999066872684,0.012794378665092953
2021-11-09,0.0015310188776383894,-0.009171033738161893,-0.005691556501315152
2021-11-10,0.009462262540359543,0.01850095450131798,-0.011943193107045617
2021-11-11,0.00840792702102006,0.021331814240127187,0.017521189890522815
2021-11-12,0.002519404872046127,0.0016980660488331383,0.011512569024587669
2021-11-15,-0.0009641397790913792,-0.009395304516305625,-0.010945115749440501
2021-11-16,-0.006720997509486058,-0.0065133835941358405,-0.011066238230316975
2021-11-17,0.008648283108735479,0.008900283153679807,-0.019811861032998198
2021-11-18,-0.004663986413490948,-0.010625679329303132,0.008621789527720714
2021-11-19,-0.005279926579310966,-0.004871022016685097,0.022596648836052977
2021-11-22,-0.02471959608600904,-0.019683981551047666,-0.0029532077089218837
2021-11-23,-0.012536729177984571,-0.03612231377383363,0.006349919772657603
2021-11-24,0.0003363468974658657,0.002599597649532308,0.007769024297896241
2021-11-26,0.0006724229725988722,-0.01669458912081203,-0.040396892628020986
2021-11-29,-0.00168180324307445,-0.013418951134933549,0.01287945681614314
2021-11-30,-0.0048933268890934195,-0.0014924240037843192,-0.01369725809947628
2021-12-01,0.00450045770286688,-0.02068241714445489,-0.0071550210333904424
2021-12-02,-0.011800393739534874,-0.0008523789533261744,0.012051826730420677
2021-12-03,0.012024899530579426,0.0073784127592897535,-0.00758856972241096
2021-12-06,-0.0025284463533586377,-0.009715074388001598,0.016389022124856982
2021-12-07,0.0028650763234604835,0.011584558491471518,0.0002305308491431459
2021-12-08,0.0004487093895392277,-0.004322939390105097,0.012143573592484372
2021-12-09,-0.004946636746660119,-0.01875442471344692,-0.013989420272332785
2021-12-10,0.004666234090444804,0.008428876356138912,-0.010913827542635871
2021-12-13,0.001905203055442121,0.005849333477885206,-0.0007006382375670685
2021-12-14,-0.008940945262643642,-0.018245374947531125,-0.006093297896441775
2021-12-15,-0.00441554571258348,-0.01746788153526194,-0.01766811391749457
2021-12-16,0.019105998391674383,0.04308837115362396,0.028539628694199994
2021-12-17,0.003999601595126616,0.0023130674384799804,-0.0022114952662112626
2021-12-20,-0.0056150794682417494,-0.010361414349135928,-0.0006993315504947428
2021-12-21,-0.0032387379200195265,0.010139273857202058,0.011592922396493514
2021-12-22,0.007633384981113343,0.012805359073236456,0.011801986464597361
2021-12-23,0.005314436655823481,0.006080107100254127,-0.0005697162249116147
2021-12-27,-0.001713025395370446,0.00209106309488973,0.017623607188597904
2021-12-28,0.0011607527646842581,0.005727937945200141,-0.010129535152001214
2021-12-29,-0.0028213310498173137,-0.011445129844513607,-0.00408074151198607
2021-12-30,0.004201441162821637,0.007847294054934353,-0.003983371511129868
2021-12-31,0.00813149309174338,0.012943456375973897,0.015951443469743472
2022-01-03,-0.015495623073024625,-0.02333243445866594,-0.009132412861813927
2022-01-04,0.00808106212417286,0.010823147710714433,0.011598540419920207
2022-01-05,0.005826419855790741,0.004849732913435169,-0.013866424055518837
2022-01-06,-0.019871699829780518,-0.043074342337852,-0.012910766635443492
2022-01-07,0.0046295360824668225,0.009872603920458675,0.01257011838481499
2022-01-10,0.0007787864912479449,0.0023193608885918775,-0.013375406825257624
2022-01-11,0.011169566592358682,0.01591126200479384,0.017342074765997032
2022-01-12,0.004717752871602087,0.017128663027523375,0.03194669342781295
2022-01-13,-0.0032891160891035777,-0.001941541970561844,-0.006594926000907652
2022-01-14,-0.0025840249884074937,-0.010593655648793419,-0.02738977192518855
2022-01-18,-0.002314788905823573,0.02482994186623092,-0.008079713934942308
2022-01-19,0.016852139555948643,0.03097937386178036,0.01957411991982976
2022-01-20,-0.00032557824789001627,0.01982207686818298,0.025225332029441428
2022-01-21,-0.00582422843878814,-0.01619622428971778,-0.014083219115167165
2022-01-24,0.005389914964327385,-0.021576804465330682,-0.024565182341618193
2022-01-25,0.005954976611818967,0.0042355993031337425,0.009043688843895335
2022-01-26,-0.01238267432546163,-0.0037314553308660683,0.013747089738331865
2022-01-27,-0.02020380869292505,-0.0488048177012733,-0.020522123140248878
2022-01-28,-0.004695120268889005,-0.01649844145463178,-0.02524230684042503
2022-01-31,0.005642617008805025,0.004161377503966101,0.003479847337282577
2022-02-01,0.002948322863412963,0.008935189075947137,0.025381507559161062
2022-02-02,0.0049313868291021275,0.005076478921970456,0.013901630631165696
2022-02-03,-0.0034327874115770577,-0.014905143936702494,-0.005470372576170368
2022-02-04,0.0019946679986083213,0.004459333169833733,0.0037989316585367357
2022-02-07,0.007719491459363494,0.026389528321259015,-0.004918922281595184
2022-02-08,0.003290198230438897,0.005143599394730986,-0.0004484546376708192
2022-02-09,0.004697138876945367,0.006060526481005058,0.031128401116122112
2022-02-10,0.0005447513489833872,0.00781131531364952,0.012313761988536048
2022-02-11,0.002502094128990784,-0.006526625851167957,-0.03329086198279706
2022-02-14,0.014668053542140463,0.020292581963752755,0.000554797715444434
2022-02-15,-0.007091439946204802,-0.021491617684212715,0.00531026602842403
2022-02-16,0.008268451050258554,0.011206171633599544,0.0019841940669003784
2022-02-17,0.016176862774401283,0.011500946778458108,-0.0034195760465945794
2022-02-18,-0.0011054540785265011,0.004888703898944224,-0.001216278926307887
2022-02-22,0.003942497337925904,0.013250229129555886,-0.0021041150368183927
2022-02-23,0.0016250236299235957,0.009986555209134662,-0.006339359251972713
2022-02-24,0.008293621186042542,0.005320802780489067,-0.006155277033755284
2022-02-25,-0.020254641338243038,-0.02830750297481681,0.004033195170668777
2022-02-28,0.006814799258052393,0.015054683682561874,-0.006168393316155891
2022-03-01,0.022386274771780384,0.04702741752772728,0.031449872730158694
2022-03-02,-0.011130495531632012,-0.013841726820856272,0.014932059853336425
2022-03-03,0.007003374578962224,0.0008731983930900082,0.024611441643241864
2022-03-04,0.015745908688366235,0.02263417353360702,0.03247536354111995
2022-03-07,0.014549409887335826,-0.002679882973771152,-0.0429036430863589
2022-03-08,0.022906282220362194,0.044683433515131744,-0.004563576043598594
2022-03-09,-0.026926590113771603,-0.04297367494057658,-0.02946942805330367
2022-03-10,0.00612449262362708,0.01712929727768503,0.017268899777085688
2022-03-11,-0.007737189270018215,-0.003670523468015239,-0.005939792974359469
2022-03-14,-0.011719169211706966,-0.03357672428109673,-0.022677285829660453
2022-03-15,-0.015997859657440227,-0.004804754140094932,-0.002440578011937699
2022-03-16,-0.010686925640050688,-0.018195795396681043,0.0190334568099788
2022-03-17,0.017714276252213116,0.03637920814369207,0.022094980037891683
2022-03-18,-0.007182949353329487,-0.020893721185614698,0.008491811707014074
2022-03-21,0.00020743851021229863,0.009019243185766183,-0.006149358180897094
2022-03-22,-0.004104660928568712,-0.015827442269588966,-0.002662225985065833
2022-03-23,0.008244168082008863,0.011387590670270679,0.015553332635634952
2022-03-24,0.012826608725129677,0.028590141798560627,-0.007058917381914071
2022-03-25,-0.0039842350856929614,-0.011845960894714763,-0.009134470614113594
2022-03-28,-0.007294465566171339,-0.016505809682806533,0.005957539850870366
2022-03-29,-0.014331939032686957,-0.01844039225216232,0.000530105600709734
2022-03-30,0.011182017436005276,0.015536595290250066,0.004864696710383759
2022-03-31,0.00808717487165785,0.0007167748281660187,0.0007381987602404795
2022-04-01,-0.015562693516428947,-0.01925184901334289,-0.012837722433705689
2022-04-04,0.005249070482197901,-0.0023565023204492473,0.01987597695162795
2022-04-05,-0.003270908031756635,-0.0022804927791870203,0.0030310269629588347
2022-04-06,-0.0023429578535094993,-0.002980626281132575,-0.012074247417858537
2022-04-07,0.007995486299766241,0.01130368543368134,-0.008166738169883227
2022-04-08,0.004025358538914993,0.0034711224077661742,0.005310605923722223
2022-04-11,0.0013896773770587837,0.006385964385237895,-0.019575916918115405
2022-04-12,0.014196912221042413,0.029467833450631163,0.016180371556952136
2022-04-13,0.004502815262256247,0.011402194128252847,0.0006375056286456698
2022-04-14,-0.0051114641128363805,-0.01276365876678833,0.002122290505525724
2022-04-18,0.006070128331346491,0.01736485293640974,0.01660923204110943
2022-04-19,-0.013812271285541397,-0.029071874874191484,-0.017245385702313175
2022-04-20,-0.001739970932198888,-0.004776870457542728,-0.013777188294921696
2022-04-21,-0.0037976152973985644,-0.026018190424132802,0.011547204670620877
2022-04-22,-0.007172570973407727,-0.014894514825885365,-0.026062172064567013
2022-04-25,-0.019769510187740744,-0.024581340396203067,-0.029565371325842638
2022-04-26,0.0043219765242018485,-0.005337841656319794,-0.0020249359120116427
2022-04-27,-0.008185296301079753,-0.003574456307481623,0.0032604763781424375
2022-04-28,0.0014835623851351678,-0.014124367026406844,-0.009246878261905584
2022-04-29,0.010847972444223454,-0.0038553533144596226,-0.004200460650535515
2022-05-02,-0.02519292038456543,-0.02176289265715888,-0.03225530051190937
2022-05-03,0.0037527518532821575,0.0034097082850144183,0.0036357441380119823
2022-05-04,-0.0009636752202483986,-0.011515623302110943,0.013373043660184394
2022-05-05,0.003742319256644968,0.001697873941231605,-0.010100497643645998
2022-05-06,0.003834661316685816,-0.0033537808943137483,-0.005499333209514505
2022-05-09,-0.012893727062383077,-0.024623239197404688,-0.01620475325248406
2022-05-10,-0.00930488248338918,-0.018160427179498204,-0.00922434401865177
2022-05-11,0.006878809072376239,0.007452286586654321,0.013864232358316693
2022-05-12,-0.015667781369351496,-0.037492243431980266,-0.025850570766837735
2022-05-13,-0.009032901296614637,0.010876669219030285,0.018225116357163194
2022-05-16,0.003369317747265814,0.025919304486914086,0.0038199388179227
2022-05-17,0.0025882941096002548,0.0093363438070918,0.010194545833625966
2022-05-18,-0.0012657478221988101,-0.00942916916846436,-0.013655709241902486
2022-05-19,0.013836280412998598,0.01680865514227168,0.02433087712236187
2022-05-20,0.00032587437499885286,-0.010512644593362633,-0.0009338571984142075
2022-05-23,0.003252387863293797,0.002488890798845536,0.015414272906901085
2022-05-24,0.009318889191803466,0.015530397470540348,-0.005073188864434374
2022-05-25,-0.01018521174530886,-0.009243474208096002,-0.011275925634071907
2022-05-26,0.0006498122657287857,0.0036985212950428285,-0.005157028728977054
2022-05-27,0.0021088629963046065,0.005408957651668868,0.011450010894338128
2022-05-31,-0.004656260527504244,-0.018714389848235688,-0.002093226615656373
2022-06-01,0.00032560914897010034,0.010704211993925534,0.008115951194897815
2022-06-02,0.0125075493629948,0.016765942946148416,0.05043842146787454
2022-06-03,-0.011368949980497233,-0.016491871055768482,-0.01694109942939782
2022-06-06,-0.003365401473737211,0.008370534739595663,-0.008523121594769303
2022-06-07,0.004502705921952788,0.003843334019086466,0.0
2022-06-08,0.0023787784288539122,-0.0038433340190864194,0.00427064122011487
2022-06-09,-0.001675345880327806,-0.012628032142960297,-0.015710969258667343
2022-06-10,0.012203441973600668,0.00530768663887095,-0.020253815503193908
2022-06-13,-0.02351777533038834,-0.03138221529205024,-0.01984222740401191
2022-06-14,-0.01017190901029815,-0.01422765301088647,-0.013129773188470063
2022-06-15,0.00320020619069026,0.022014190983039517,0.0014407595155047006
2022-06-16,0.016607812663686532,0.021494282016864683,-0.013406814849765658
2022-06-17,-0.00548719263781298,-0.013536146918041099,-0.02324972573064061
2022-06-21,-0.0005449294523729552,0.008355104678054516,0.006327245744323865
2022-06-22,-0.00016349682819632593,-0.016079683244955224,-0.02289180716663073
2022-06-23,-0.004699515565206118,-0.017672884260651146,-0.05007527019268077
2022-06-24,0.0004381188607517011,0.003985942268895444,0.00039898684129586245
2022-06-27,-0.003070669489849738,0.0020343555361408134,0.005040481110548134
2022-06-28,-0.001868967337812985,-0.017256577553555336,0.0013221940432882621
2022-06-29,-0.0020929997061283,-0.006222213103011398,-0.001322194043288164
2022-06-30,-0.005307091775332891,-0.018852802110603945,-0.01721536971692983
2022-07-01,-0.0028864583859110646,-0.03435727335090417,-0.026046333272272817
2022-07-05,-0.02083933914969923,-0.02820441418462703,-0.05509627519484512
2022-07-06,-0.015386252486003978,0.0017305528848290213,-0.002045878120812058
2022-07-07,0.0017277129141139384,0.0019368528716087517,0.04686572875972961
2022-07-08,0.0015523655104664287,0.0023505496373949896,-0.014057007328479205
2022-07-11,-0.006108458837354837,-0.0052309782629155685,-0.027119838109684387
2022-07-12,-0.003880322870210738,-0.008850042978090673,-0.04188317325764013
2022-07-13,0.0063050981654516405,0.012566893376626904,0.008758752448603864
2022-07-14,-0.017274371209107783,-0.05195903331762649,-0.03519335333759035
2022-07-15,-0.0012327780896654707,0.020645105074695302,0.007447646427040558
2022-07-18,0.003986361713753098,0.013016066667807653,0.034488832166270904
2022-07-19,0.0004679742946601952,-0.0064600896555730685,-0.0170197516986835
2022-07-20,-0.006159280360534849,-0.0016618051650045757,0.011478714797717558
2022-07-21,0.007736953992708003,0.002571953162867601,-0.008293771177248261
2022-07-22,0.008372643085123987,-0.005473355150353342,0.013984128994097221
2022-07-25,-0.004700960831153482,-0.015781583055844463,0.0007463414598675229
2022-07-26,-0.000756568166326809,0.010494584526424789,0.009356231511626789
2022-07-27,0.0008147256292718839,0.003563717945946867,0.013799446663093596
2022-07-28,0.017986345847998488,0.06641315432118908,0.013179943583044093
2022-07-29,0.007172964446712137,0.01645738940635982,0.030885074406484785
2022-08-01,0.003454221019280375,0.008202050210101487,-0.008968687961960311
2022-08-02,0.001186393518112395,-0.010735550261175446,-0.007772286091061582
2022-08-03,-0.007424009432775246,-0.012009139835891056,-0.01572804187747457
2022-08-04,0.01720048045395003,0.011710731148987664,0.003883492834934447
2022-08-05,-0.008760642024044224,-0.014029023032961139,0.019898306639490177
2022-08-08,0.007809700130070115,0.03826151905069303,0.009663298145692365
2022-08-09,0.004021425813643075,-0.006528591926290371,0.0013927233381702203
2022-08-10,0.0008914506924313416,0.012628894536259774,0.017384534003716742
2022-08-11,-0.003291233570665182,-0.01910204229597014,0.014933773931209706
2022-08-12,0.004960590165981755,0.017121108407094868,-0.009341402279006945
2022-08-15,-0.009608985203734186,-0.020817825708597103,-0.012868122622951974
2022-08-16,-0.0046137893685845414,-0.009227117588657059,0.0020645340532498197
2022-08-17,-0.007301519543719817,-0.01780015234082373,-0.010643498782088992
2022-08-18,-0.002844466510612898,-0.013432643334394177,0.013389684468500692
2022-08-19,-0.00439640617260913,-0.020257244109990805,0.0100955673417733
2022-08-22,-0.00781252576674173,-0.00975470414445909,-0.0035354976403718617
2022-08-23,0.007354692223817934,0.0073380265986983245,0.009220382581036168
2022-08-24,0.0005723115660449006,-0.006172951976126684,-0.011948522410051805
2022-08-25,0.005648226308946638,0.01136672767240151,0.013566875289911354
2022-08-26,-0.012364904253983925,-0.01960382410383191,0.00026944961898488136
2022-08-29,0.0002879603826907875,-0.009920953637078718,-0.023168122718755138
2022-08-30,-0.007746165501607033,-0.021572983534505565,-0.022729784336666843
2022-08-31,-0.006053512283144235,-0.022105032555786015,-0.007503393602892206
2022-09-01,-0.009503252799611197,-0.011950332617319865,-0.030003719042358334
2022-09-02,0.0077501991662910705,0.012738218283275987,0.002047973073194855
2022-09-06,-0.0055129013074622065,0.00106834271422042,0.013787355194825272
2022-09-07,0.00872448903953951,0.019036479431236524,-0.008976500708669836
2022-09-08,-0.004264925533494193,0.010585055008595348,0.028106252131502352
2022-09-09,0.004789420573202699,0.017736001553918346,0.012645967498656327
2022-09-12,0.0069100090105372255,0.0571315221379905,0.012350083783838168
2022-09-13,-0.013457414214637989,-0.01864914360436421,-0.012350083783838062
2022-09-14,-0.004997805493332346,0.00416877583793803,-0.009962910990771172
2022-09-15,-0.018501955762987212,-0.01531890614976994,-0.006224401018000892
2022-09-16,0.003775694038622129,0.006290488565676519,0.010586630784932173
2022-09-19,-0.003295488264191871,-0.0011926061030788178,-0.0009834160131192236
2022-09-20,-0.0039087215289053045,-0.008912185859008593,-0.002673926948828699
2022-09-21,0.002948005938547933,0.016046875460151995,-0.010198392195087953
2022-09-22,0.0037177432020477504,0.007033117051857949,-0.003851363389370319
2022-09-23,-0.015379814777475905,-0.036837671341476745,-0.03697658256135126
2022-09-26,-0.013461623673598822,-0.023358619361433852,-0.01735274304609566
2022-09-27,0.0020922483593887654,-0.008128139417952025,0.0028629649246226284
2022-09-28,0.020505159126874725,0.029095489614626924,0.017599265856016143
2022-09-29,-0.0011449724954999327,-0.009891249033098121,0.017004246566302488
2022-09-30,0.002348776643889567,0.01857864149822029,0.000581184279762811
2022-10-03,0.01818069303365146,0.07901979375716747,0.004637698966480462
2022-10-04,0.016520558026136455,0.024931581044391485,0.01720224306202251
2022-10-05,-0.005651843841279974,-0.026882848016384357,0.004113229348263489
2022-10-06,0.00017523692601385205,0.005648319222903012,-0.01641139210280052
2022-10-07,-0.006564674728268202,-0.019761836149183226,-0.01814931900831225
2022-10-10,-0.01971674459509101,-0.03200432616624275,0.011943086371317376
2022-10-11,0.006814074389340839,-0.006618278819248242,0.00706917560844553
2022-10-12,-0.005016375012451831,-0.028666616769386852,-0.009678647353026072
2022-10-13,-0.00017965381824740632,-0.001060020118937043,0.006655117764567944
2022-10-14,-0.01709136585274509,-0.04573250620477758,-0.004914713560715287
